repository,issue_id,title,state,created_at,closed_at,labels
MicMun/MiWoTreff,2,charset encoding bug,closed,2012-08-22T11:40:36Z,2012-08-22T11:45:58Z,bug
hashikuchi/TexchangeApp,28,テスト用環境でのソーシャルログインが成功しない,open,2015-01-13T01:31:38Z,,bug
hashikuchi/TexchangeApp,27,"facebook, twitterでログインした後出品しようとするとログインしていないことになっている",closed,2014-12-17T06:48:12Z,2015-01-13T01:29:46Z,bug
hashikuchi/TexchangeApp,26,アプリから二重出品されることがある,open,2014-12-15T05:06:02Z,,bug
hashikuchi/TexchangeApp,25,アプリから二重出品されることがある,closed,2014-12-15T04:21:31Z,2014-12-25T14:15:56Z,bug
hashikuchi/TexchangeApp,17,バーコードを読み取った瞬間にエラー,closed,2014-11-19T09:13:55Z,2015-04-05T11:17:44Z,bug
hashikuchi/TexchangeApp,14,ログアウト機能を実装する,open,2014-10-17T08:32:41Z,,bug
hashikuchi/TexchangeApp,13,再度ログインしたときに起動画面から先に進まない,closed,2014-10-17T08:19:52Z,2014-11-09T09:56:42Z,bug
hashikuchi/TexchangeApp,12,ウェブブラウザのリロードボタンを押すと、画面が真っ白になる,closed,2014-10-08T10:58:38Z,2014-11-09T09:56:49Z,bug
hashikuchi/TexchangeApp,2,有効なバーコードと無効なバーコードを短時間に連続して読み取るとアラートが何度も表示されてしまう,closed,2014-07-14T22:11:12Z,2015-04-05T11:18:23Z,bug
hashikuchi/TexchangeApp,1,何度もバーコードを読み取っていると「invalid type passed to function」エラーになる,closed,2014-07-14T22:10:16Z,2014-07-15T02:56:48Z,bug
CytoDev/FrequencyCalculator,9,NumberFormatException,closed,2019-10-21T14:41:33Z,2019-10-21T19:04:23Z,"bug, next-release"
CytoDev/FrequencyCalculator,4,"Activating the ""Themed icon"" option deletes the shortcut on the home screen",closed,2016-06-13T18:59:16Z,2016-06-15T17:54:02Z,"bug, wontfix"
CytoDev/FrequencyCalculator,3,"I got the ""Thanks for using this app for over a week!"" the day I installed the app",closed,2016-06-13T18:52:17Z,2016-06-15T17:48:33Z,bug
javiersantos/MaterialStyledDialogs,51,MaterialStyledDialog isShowing() always false,open,2017-07-12T09:23:04Z,,possible bug
javiersantos/MaterialStyledDialogs,38,In Android version 7 the header icon is not working correctly .,open,2017-01-10T14:58:27Z,,possible bug
javiersantos/MaterialStyledDialogs,30,Description text does not appear correctly,closed,2016-09-23T01:58:09Z,2017-12-17T20:07:14Z,bug
javiersantos/MaterialStyledDialogs,29,Icon animation only plays once,closed,2016-09-23T01:54:41Z,2016-09-25T15:08:56Z,bug
javiersantos/MaterialStyledDialogs,28,Text alignment,closed,2016-08-12T11:25:59Z,2016-08-12T12:13:15Z,bug
javiersantos/MaterialStyledDialogs,12,Binary XML file line #8: You must supply a layout_height attribute,closed,2016-03-05T19:42:57Z,2016-03-06T16:28:31Z,"bug, help wanted"
javiersantos/MaterialStyledDialogs,10,error with the new support library tations:23.2.0,closed,2016-02-25T13:47:37Z,2016-02-25T21:06:32Z,bug
javiersantos/MaterialStyledDialogs,5,[Bug] The color of the description is also white and it isn't readable,closed,2016-02-15T18:08:16Z,2016-02-15T18:22:29Z,bug
javiersantos/MaterialStyledDialogs,1,customize header color not work,closed,2016-02-09T10:22:48Z,2016-02-09T11:02:17Z,bug
GrinnellAppDev/KDIC-Radio-Android,10,Fix 'loading' State Bug,closed,2012-10-24T22:22:00Z,2012-11-10T19:21:05Z,bug
melkonyan/Timetable,77,Fix bug with incorrect time,open,2014-10-03T18:03:25Z,,Bug
melkonyan/Timetable,74,"false date is opened, when user clicks alarm notification",closed,2014-09-23T20:09:56Z,2014-09-27T16:25:28Z,Bug
melkonyan/Timetable,67,Select current displaying date in datepicker(EventDayViewActivity),closed,2014-09-13T17:44:53Z,2014-09-17T15:35:06Z,Bug
melkonyan/Timetable,65,Fix EventView ,closed,2014-09-13T17:22:55Z,2014-09-17T15:27:13Z,Bug
melkonyan/Timetable,63,Check if event is in database when alarm  is fired,closed,2014-08-20T10:39:51Z,2014-08-20T17:43:26Z,Bug
melkonyan/Timetable,61,EventAddActivity set incorrect init values to start and end times,closed,2014-08-10T17:18:12Z,2014-08-20T18:29:02Z,Bug
melkonyan/Timetable,46,Restore previous state after unmuting device,closed,2014-08-07T18:35:06Z,2014-08-20T19:18:54Z,Bug
melkonyan/Timetable,36,alarm is not always exactly at specified time ,closed,2014-07-30T11:11:22Z,2014-08-13T09:42:24Z,Bug
melkonyan/Timetable,34,Alarm is notification showed in a wrong way,closed,2014-07-30T11:10:10Z,2014-08-03T09:56:51Z,Bug
