repository,issue_id,title,state,created_at,closed_at,labels
johannilsson/sthlmtraveling,83,Started to get a lot of crashes when looking up travel details,closed,2018-02-24T10:21:54Z,2018-02-27T08:30:07Z,"bug, crash report"
johannilsson/sthlmtraveling,75,Checkbox for alternative stops doesn't respect journey query,closed,2016-01-16T16:36:57Z,2016-01-21T13:24:37Z,bug
johannilsson/sthlmtraveling,56,Wrong time under trip details,closed,2010-10-12T19:37:04Z,2010-10-18T01:26:17Z,bug
johannilsson/sthlmtraveling,35,Ersätt MY_LOCATION med Min position,closed,2010-09-30T16:10:09Z,2010-09-30T16:56:42Z,"bug, fixed"
johannilsson/sthlmtraveling,32,Nu respekteras ej i reseplaneraren om man har valt senare och går tillbaka för att söka på nu,closed,2010-09-08T17:47:23Z,2011-01-29T09:17:31Z,bug
johannilsson/sthlmtraveling,25,"""Min position"" sparas i historiken",closed,2010-08-04T18:35:57Z,2010-08-07T16:55:41Z,"bug, fixed"
johannilsson/sthlmtraveling,24,"Felaktig encoding vid ""Gå-väg""",closed,2010-08-04T18:33:34Z,2010-10-02T10:46:29Z,"bug, fixed"
johannilsson/sthlmtraveling,13,BadTokenException from GetDeparturesTask in DeparturesActivity,closed,2010-04-25T15:14:58Z,2010-04-28T17:58:29Z,"bug, crash report, fixed"
johannilsson/sthlmtraveling,12,BadTokenException from GetSitesTask in DeparturesActivity,closed,2010-04-22T17:27:37Z,2010-04-28T17:58:29Z,"bug, crash report, fixed"
johannilsson/sthlmtraveling,10,NullPointerException i RoutesActivity,closed,2010-03-25T08:41:44Z,2010-03-26T21:25:55Z,"bug, crash report, fixed"
johannilsson/sthlmtraveling,8,Force Close on rotate when searching,closed,2009-11-22T08:56:14Z,2009-12-18T19:22:11Z,"bug, fixed"
johannilsson/sthlmtraveling,7,AbstractSearchRoutesTask crashing on multiple requests,closed,2009-11-20T21:26:55Z,2009-12-18T19:24:53Z,"bug, fixed"
johannilsson/sthlmtraveling,3,Can't travel from Farsta Slott to Slussen,closed,2009-10-05T18:01:01Z,2010-03-21T09:41:35Z,"bug, fixed"
spacecowboy/NotePad,585,ClassCastException in FragmentSearchDeleted,closed,2025-11-11T04:04:45Z,2025-11-27T15:49:59Z,bug
spacecowboy/NotePad,584,NumberFormatException in DialogEditList,closed,2025-11-11T04:03:36Z,2025-11-27T15:50:14Z,bug
spacecowboy/NotePad,583,NullPointerException in DialogEditList,closed,2025-11-11T04:02:07Z,2025-11-27T15:51:06Z,bug
spacecowboy/NotePad,582,Logic Error in FragmentSearchDeleted,closed,2025-11-11T04:00:31Z,2025-11-27T15:51:27Z,bug
spacecowboy/NotePad,581,NullPointerException in DialogDeleteList.onOKClick(),closed,2025-11-11T03:59:28Z,2025-11-16T00:19:08Z,bug
spacecowboy/NotePad,576,Can't publish 7.2.3 to play store,closed,2025-08-10T16:25:07Z,2025-08-11T15:54:14Z,"bug, Help Wanted"
spacecowboy/NotePad,574,Having a list widget makes the app very slow,closed,2025-08-03T11:04:32Z,2025-08-10T15:01:32Z,"bug, UI"
spacecowboy/NotePad,573,Text does not appear when opening a note on 7.2.2,open,2025-08-02T15:48:36Z,,bug
spacecowboy/NotePad,572,Crashes when setting the date on a repeating reminder since 7.2.2,open,2025-08-02T15:46:41Z,,bug
spacecowboy/NotePad,570,Since 7.2.2 note lists are not updated when moving notes,open,2025-08-01T05:36:48Z,,bug
spacecowboy/NotePad,567,Can't use back button to close search results activity,closed,2025-07-27T14:38:07Z,2025-08-11T16:06:43Z,bug
spacecowboy/NotePad,566,Can't search tags starting with #,open,2025-07-27T14:32:31Z,,"bug, secondary"
spacecowboy/NotePad,560,Notes disappear when sorting by date on the widget in Android 15,closed,2025-06-21T16:53:18Z,2025-08-03T19:17:29Z,bug
spacecowboy/NotePad,552,Could not find/read backup file,closed,2024-12-19T10:09:25Z,2024-12-22T08:00:32Z,bug
spacecowboy/NotePad,543,java.lang.SecurityException in the logcat,closed,2024-09-11T18:51:39Z,2024-12-15T11:03:09Z,"bug, secondary"
spacecowboy/NotePad,540,Org syncing might have issues with Org-like syntax in notes?,open,2024-06-30T05:26:55Z,,bug
spacecowboy/NotePad,525,Notes disappear when sorting by date,closed,2024-02-07T05:42:06Z,2024-10-27T09:21:23Z,"bug, UI"
spacecowboy/NotePad,524,Can't update/install NoNonsense Notes 7.1.7 from F-Droid,closed,2024-02-04T20:14:43Z,2024-09-03T14:12:23Z,bug
spacecowboy/NotePad,509,Repeating reminders can't handle the switch between DST and ST,closed,2023-10-30T19:49:17Z,2024-05-01T08:19:31Z,bug
spacecowboy/NotePad,504,Bugs when using the fdroid and play store version simultaneously,open,2023-07-29T08:21:48Z,,bug
spacecowboy/NotePad,502,Search suggestions don't show up,closed,2023-07-23T09:02:47Z,2023-07-29T08:13:40Z,bug
spacecowboy/NotePad,495,shortcut widget is not visible on samsung laucher,open,2023-03-16T08:53:02Z,,"bug, UI"
spacecowboy/NotePad,494,App misbehaves when installed on the SD card (completion not working),open,2023-02-27T15:42:33Z,,"bug, Minor"
spacecowboy/NotePad,490,Widget not updating,closed,2023-01-31T09:39:34Z,2023-03-27T07:25:45Z,"bug, secondary"
spacecowboy/NotePad,489,Can't install from play store,closed,2023-01-27T07:22:16Z,2023-07-29T08:10:21Z,bug
spacecowboy/NotePad,484,password lock doesn't work on new notes,open,2023-01-16T08:33:02Z,,bug
spacecowboy/NotePad,460,why does this app continously request access to my google account?,closed,2022-12-25T18:45:22Z,2023-01-12T07:18:54Z,bug
spacecowboy/NotePad,449,java.lang.IllegalArgumentException: account must not be null,closed,2022-12-14T10:13:33Z,2022-12-26T13:14:32Z,bug
spacecowboy/NotePad,412,"The ""ghost reminder widgets"" glitch",closed,2022-11-25T12:39:11Z,2022-12-18T09:20:23Z,"bug, UI, Minor"
spacecowboy/NotePad,380,App still uses deprecated APIs,open,2017-05-11T11:24:52Z,,bug
spacecowboy/NotePad,375,"""Order manually"" displays tasks in reverse order",closed,2016-11-17T14:46:07Z,2022-10-24T10:07:07Z,bug
spacecowboy/NotePad,371,Notifications stop showing up,closed,2016-10-15T20:06:15Z,2022-10-24T10:07:05Z,bug
spacecowboy/NotePad,365,Fails to sync if changing state and note content both sides,closed,2016-08-02T15:40:39Z,2022-10-24T10:07:04Z,bug
spacecowboy/NotePad,362,Edit note in landscape switches to light theme,closed,2016-06-23T18:23:39Z,2022-10-24T10:07:04Z,bug
spacecowboy/NotePad,354,Sync is either doesn't sync or it deletes notes,closed,2016-01-05T17:41:17Z,2022-10-24T10:07:02Z,bug
spacecowboy/NotePad,351,Task drag handle has too small touch target,closed,2015-12-11T22:33:01Z,2016-01-17T21:27:11Z,bug
spacecowboy/NotePad,347,"On tablet, large space on left of checkbox",closed,2015-12-08T08:43:06Z,2022-10-24T10:07:25Z,bug
spacecowboy/NotePad,346,App does not create tasks for shared text,closed,2015-12-07T22:23:34Z,2022-10-24T10:07:25Z,bug
spacecowboy/NotePad,345,6.0beta - Notification reminder duplicate,closed,2015-12-07T14:10:00Z,2022-10-24T10:07:24Z,bug
spacecowboy/NotePad,344,Enabling sync options seem to load a second preference activity,closed,2015-12-02T23:40:25Z,2022-10-24T10:07:24Z,bug
spacecowboy/NotePad,343,Map does not appear for location-based reminders,closed,2015-12-01T20:03:05Z,2015-12-02T23:28:05Z,bug
spacecowboy/NotePad,340,Task with no title gets its body parsed as the title,closed,2015-11-30T22:05:59Z,2015-11-30T22:11:41Z,bug
spacecowboy/NotePad,339,"Empty title/first line becomes ""TODO"" on 2-nd resync",closed,2015-11-30T11:01:21Z,2015-11-30T22:04:34Z,bug
spacecowboy/NotePad,336,Deleting list should open an existing list,closed,2015-11-26T13:11:13Z,2016-12-08T13:55:46Z,bug
spacecowboy/NotePad,335,Note title renders over title bar on 4.4.4,closed,2015-11-23T22:45:06Z,2022-10-24T10:07:21Z,bug
spacecowboy/NotePad,334,SD Card sync folder picker starts in the wrong folder,closed,2015-11-23T22:37:17Z,2022-10-24T10:07:21Z,bug
spacecowboy/NotePad,333,Crash on 4.4.4,closed,2015-11-23T12:13:49Z,2015-11-23T21:24:04Z,bug
spacecowboy/NotePad,332,Crash on large devices,closed,2015-11-20T23:33:49Z,2015-11-28T18:00:57Z,bug
spacecowboy/NotePad,328,Should ignore type of tasks everywhere,closed,2015-11-20T23:27:33Z,2016-01-17T21:27:11Z,bug
spacecowboy/NotePad,327,"Title should display list title, or ""all""",closed,2015-11-20T23:26:58Z,2022-10-24T10:07:20Z,bug
spacecowboy/NotePad,304,Archive action - wrong icon and dialogue text,closed,2015-09-02T20:22:46Z,2022-10-24T10:07:40Z,"bug, UI"
spacecowboy/NotePad,293,Crash fragment not attached to activity,closed,2015-06-05T10:16:09Z,2015-06-15T08:02:32Z,bug
spacecowboy/NotePad,291,"Crash, nullpointer exception",closed,2015-05-27T19:38:07Z,2015-06-15T08:02:16Z,bug
spacecowboy/NotePad,284,"Reminder due date keeps changing to next day, or is cleared out.",closed,2015-01-11T08:34:59Z,2022-10-24T10:07:38Z,"bug, Minor"
spacecowboy/NotePad,280,Notifications can trigger on wrong day,closed,2014-12-22T11:48:04Z,2022-10-24T10:07:37Z,bug
spacecowboy/NotePad,277,Crash on task check/uncheck,closed,2014-11-16T18:03:50Z,2022-10-24T10:07:37Z,bug
spacecowboy/NotePad,276,"Tasks appearing, disappearing, being duplicated [data loss]",closed,2014-11-15T14:26:47Z,2015-10-25T17:24:21Z,bug
spacecowboy/NotePad,275,Device orientation change causes switch to another list,open,2014-11-08T14:00:40Z,,"bug, UI"
spacecowboy/NotePad,274,Excessive new line is added to a multi-line note after synchronization,closed,2014-11-07T10:32:12Z,2014-11-14T18:07:25Z,bug
spacecowboy/NotePad,273,"Lists with ""/"" (slash) in the name are not synchronized to SD card",closed,2014-11-05T19:18:32Z,2014-11-14T18:07:25Z,bug
spacecowboy/NotePad,272,Backup can put DB in inconsistent state together with SD-card sync,closed,2014-11-04T12:45:25Z,2022-10-24T10:07:36Z,bug
spacecowboy/NotePad,267,Add from widget can add to wrong list,closed,2014-10-09T09:44:18Z,2014-10-14T21:20:42Z,"bug, Widget"
spacecowboy/NotePad,266,DBProviderTest: testTaskURIs failed,closed,2014-09-25T19:51:13Z,2022-10-24T10:07:35Z,bug
spacecowboy/NotePad,264,Widget: New note will save in wrong list,closed,2014-08-01T00:16:37Z,2014-10-14T21:20:42Z,"bug, Widget"
spacecowboy/NotePad,263,New sync options SD/Dropbox are removing spaces,closed,2014-07-19T11:33:59Z,2014-07-25T14:09:05Z,bug
spacecowboy/NotePad,261,Dropbox Sync can delete stuff incorrectly,closed,2014-06-16T20:05:16Z,2022-10-24T10:07:34Z,bug
spacecowboy/NotePad,260,GTasks makes some notes disappear,closed,2014-06-02T09:09:56Z,2022-10-24T10:07:34Z,bug
spacecowboy/NotePad,259,Widgets become blank,closed,2014-05-31T10:25:37Z,2022-10-24T10:07:34Z,bug
spacecowboy/NotePad,258,GTask sync consumes a lot of data,closed,2014-05-31T10:25:18Z,2022-10-24T10:07:33Z,bug
spacecowboy/NotePad,257,Notifications: need to press completed twice to make it disappear,closed,2014-05-19T08:28:01Z,2014-05-21T08:47:48Z,bug
spacecowboy/NotePad,245,Save currently viewed list on configuration change,closed,2013-05-28T14:33:25Z,2013-06-04T08:50:20Z,bug
spacecowboy/NotePad,233,Moving a note between lists confuses syncing code,closed,2013-03-10T16:08:30Z,2013-06-04T08:52:21Z,bug
spacecowboy/NotePad,232,"Navigating ""up"" forgets about the list",closed,2013-03-04T14:10:11Z,2013-06-04T08:52:21Z,bug
spacecowboy/NotePad,231,Doesn't sync all of the tasks,closed,2013-02-05T13:57:13Z,2013-02-05T16:52:21Z,bug
